Transaction_ID,Date,Business_Unit,Region,Cost_Category,Product_Service,Revenue,Expense,Profit,Month,Quarter,Year,Profit_Margin
TXN-103487,2024-04-30,Retail,Asia Pacific,Operations,Retail - Product 1,43499.24,28995.44,14503.8,4,2,2024,0.3334
TXN-102286,2024-04-30,Hardware,Latin America,Software Licenses,Hardware - Product 5,76838.49,45806.98,31031.51,4,2,2024,0.4039
TXN-102690,2024-05-01,Cloud Infrastructure,Europe,R&D,Cloud Infrastructure - Product 3,146823.82,132569.86,14253.96,5,2,2024,0.0971
TXN-101240,2024-05-01,Retail,Asia Pacific,Software Licenses,Retail - Product 3,48287.22,37016.89,11270.33,5,2,2024,0.2334
TXN-100069,2024-05-01,Cloud Infrastructure,North America,R&D,Cloud Infrastructure - Product 4,94599.38,83188.91,11410.47,5,2,2024,0.1206
TXN-101147,2024-05-01,Cloud Infrastructure,Europe,Real Estate,Cloud Infrastructure - Product 4,44934.01,34514.88,10419.13,5,2,2024,0.2319
TXN-100354,2024-05-01,Consulting Services,North America,Marketing,Consulting Services - Product 5,71598.59,70293.79,1304.8,5,2,2024,0.0182
TXN-104711,2024-05-01,Hardware,Asia Pacific,Marketing,Hardware - Product 3,105467.34,89904.7,15562.64,5,2,2024,0.1476
TXN-104152,2024-05-01,Consulting Services,Europe,Marketing,Consulting Services - Product 1,30794.59,23659.27,7135.32,5,2,2024,0.2317
TXN-100170,2024-05-02,Hardware,Asia Pacific,Software Licenses,Hardware - Product 2,79287.43,69677.54,9609.89,5,2,2024,0.1212
TXN-104182,2024-05-02,Consulting Services,Latin America,R&D,Consulting Services - Product 1,49093.58,52706.95,-3613.37,5,2,2024,-0.0736
TXN-104322,2024-05-02,Retail,Asia Pacific,R&D,Retail - Product 5,38870.75,28435.91,10434.84,5,2,2024,0.2684
TXN-103375,2024-05-02,Retail,Europe,R&D,Retail - Product 2,33386.48,47902.96,-14516.48,5,2,2024,-0.4348
TXN-101315,2024-05-02,Retail,Latin America,Salaries,Retail - Product 5,32322.82,29765.15,2557.67,5,2,2024,0.0791
TXN-100673,2024-05-02,Consulting Services,Asia Pacific,Operations,Consulting Services - Product 2,90488.46,89452.78,1035.68,5,2,2024,0.0114
TXN-101916,2024-05-02,Hardware,Latin America,Real Estate,Hardware - Product 5,113541.13,100569.11,12972.02,5,2,2024,0.1142
TXN-103000,2024-05-03,Consulting Services,North America,R&D,Consulting Services - Product 1,95740.08,96991.93,-1251.85,5,2,2024,-0.0131
TXN-101862,2024-05-03,Hardware,North America,Software Licenses,Hardware - Product 1,111684.58,125014.17,-13329.59,5,2,2024,-0.1194
TXN-103452,2024-05-03,Consulting Services,Asia Pacific,Logistics,Consulting Services - Product 1,35066.43,30222.05,4844.38,5,2,2024,0.1381
TXN-103343,2024-05-03,Cloud Infrastructure,North America,Salaries,Cloud Infrastructure - Product 4,140953.09,189094.1,-48141.01,5,2,2024,-0.3415
TXN-102338,2024-05-03,Hardware,Asia Pacific,Operations,Hardware - Product 2,66539.41,59028.6,7510.81,5,2,2024,0.1129
TXN-104665,2024-05-03,Cloud Infrastructure,North America,Salaries,Cloud Infrastructure - Product 3,161968.69,182646.91,-20678.22,5,2,2024,-0.1277
TXN-104153,2024-05-04,Consulting Services,Asia Pacific,Logistics,Consulting Services - Product 2,80856.24,76987.12,3869.12,5,2,2024,0.0479
TXN-101330,2024-05-04,Enterprise Software,Latin America,Salaries,Enterprise Software - Product 3,128402.13,153785.0,-25382.87,5,2,2024,-0.1977
TXN-101905,2024-05-04,Consulting Services,North America,R&D,Consulting Services - Product 1,11453.09,12502.54,-1049.45,5,2,2024,-0.0916
TXN-101549,2024-05-04,Hardware,Asia Pacific,Salaries,Hardware - Product 3,99422.45,95665.3,3757.15,5,2,2024,0.0378
TXN-102179,2024-05-04,Cloud Infrastructure,North America,Software Licenses,Cloud Infrastructure - Product 4,49651.89,38422.39,11229.5,5,2,2024,0.2262
TXN-104559,2024-05-04,Retail,Latin America,Salaries,Retail - Product 2,6334.87,5033.66,1301.21,5,2,2024,0.2054
TXN-102156,2024-05-04,Cloud Infrastructure,North America,Logistics,Cloud Infrastructure - Product 3,108440.02,122655.33,-14215.31,5,2,2024,-0.1311
TXN-101306,2024-05-04,Hardware,North America,Marketing,Hardware - Product 1,19368.85,13537.29,5831.56,5,2,2024,0.3011
TXN-100679,2024-05-04,Cloud Infrastructure,North America,Software Licenses,Cloud Infrastructure - Product 2,82512.01,52292.8,30219.21,5,2,2024,0.3662
TXN-102116,2024-05-05,Retail,North America,Operations,Retail - Product 2,39133.75,22698.37,16435.38,5,2,2024,0.42
TXN-104286,2024-05-05,Consulting Services,Europe,Marketing,Consulting Services - Product 5,20480.31,16441.71,4038.6,5,2,2024,0.1972
TXN-102020,2024-05-05,Retail,North America,Operations,Retail - Product 1,6711.41,6155.45,555.96,5,2,2024,0.0828
TXN-102589,2024-05-06,Retail,Europe,Real Estate,Retail - Product 1,41453.95,36187.33,5266.62,5,2,2024,0.127
TXN-102128,2024-05-06,Cloud Infrastructure,Asia Pacific,Real Estate,Cloud Infrastructure - Product 2,197620.62,125604.62,72016.0,5,2,2024,0.3644
TXN-100980,2024-05-06,Consulting Services,Asia Pacific,Logistics,Consulting Services - Product 5,42631.17,28127.06,14504.11,5,2,2024,0.3402
TXN-100291,2024-05-06,Consulting Services,Asia Pacific,Salaries,Consulting Services - Product 4,20968.67,18346.12,2622.55,5,2,2024,0.1251
TXN-103061,2024-05-06,Enterprise Software,North America,Software Licenses,Enterprise Software - Product 3,160182.53,104183.33,55999.2,5,2,2024,0.3496
TXN-102801,2024-05-06,Enterprise Software,Asia Pacific,Salaries,Enterprise Software - Product 1,168927.58,180759.03,-11831.45,5,2,2024,-0.07
TXN-102694,2024-05-07,Cloud Infrastructure,Europe,Real Estate,Cloud Infrastructure - Product 4,106281.43,104735.62,1545.81,5,2,2024,0.0145
TXN-102670,2024-05-07,Hardware,Europe,Operations,Hardware - Product 5,110894.62,116025.33,-5130.71,5,2,2024,-0.0463
TXN-104183,2024-05-07,Retail,Asia Pacific,Salaries,Retail - Product 2,18634.66,17927.9,706.76,5,2,2024,0.0379
TXN-101285,2024-05-07,Retail,Asia Pacific,R&D,Retail - Product 5,21997.29,22606.02,-608.73,5,2,2024,-0.0277
TXN-100648,2024-05-08,Enterprise Software,North America,Real Estate,Enterprise Software - Product 4,124373.1,110829.11,13543.99,5,2,2024,0.1089
TXN-104904,2024-05-08,Cloud Infrastructure,Europe,Logistics,Cloud Infrastructure - Product 2,177296.75,199090.16,-21793.41,5,2,2024,-0.1229
TXN-103341,2024-05-08,Consulting Services,Europe,Marketing,Consulting Services - Product 3,45173.33,44400.13,773.2,5,2,2024,0.0171
TXN-104477,2024-05-08,Cloud Infrastructure,Latin America,Software Licenses,Cloud Infrastructure - Product 5,29383.49,17530.88,11852.61,5,2,2024,0.4034
TXN-103256,2024-05-08,Retail,North America,Real Estate,Retail - Product 3,8375.51,7296.13,1079.38,5,2,2024,0.1289
TXN-101971,2024-05-09,Hardware,Latin America,Software Licenses,Hardware - Product 4,74512.94,60292.04,14220.9,5,2,2024,0.1909
TXN-103055,2024-05-09,Cloud Infrastructure,North America,Marketing,Cloud Infrastructure - Product 3,112139.13,70862.26,41276.87,5,2,2024,0.3681
TXN-102282,2024-05-09,Cloud Infrastructure,Europe,Operations,Cloud Infrastructure - Product 5,46605.05,34571.0,12034.05,5,2,2024,0.2582
TXN-100266,2024-05-09,Enterprise Software,Latin America,Salaries,Enterprise Software - Product 4,88933.2,74153.46,14779.74,5,2,2024,0.1662
TXN-101409,2024-05-09,Hardware,North America,Operations,Hardware - Product 2,79904.79,58488.41,21416.38,5,2,2024,0.268
TXN-104775,2024-05-09,Cloud Infrastructure,North America,Software Licenses,Cloud Infrastructure - Product 1,93637.92,84880.92,8757.0,5,2,2024,0.0935
TXN-103030,2024-05-10,Consulting Services,Asia Pacific,R&D,Consulting Services - Product 3,60276.35,45133.32,15143.03,5,2,2024,0.2512
TXN-100369,2024-05-10,Retail,Asia Pacific,Salaries,Retail - Product 5,47490.0,40858.02,6631.98,5,2,2024,0.1397
TXN-100267,2024-05-10,Hardware,Europe,Salaries,Hardware - Product 3,80749.28,96654.73,-15905.45,5,2,2024,-0.197
TXN-102995,2024-05-10,Hardware,North America,Software Licenses,Hardware - Product 5,50325.03,54430.2,-4105.17,5,2,2024,-0.0816
TXN-103813,2024-05-10,Retail,Latin America,Marketing,Retail - Product 4,9801.64,8237.55,1564.09,5,2,2024,0.1596
TXN-103397,2024-05-11,Enterprise Software,Europe,Logistics,Enterprise Software - Product 5,25453.39,25353.02,100.37,5,2,2024,0.0039
TXN-104091,2024-05-11,Consulting Services,Latin America,Real Estate,Consulting Services - Product 1,31927.24,26146.56,5780.68,5,2,2024,0.1811
TXN-100414,2024-05-11,Consulting Services,North America,Marketing,Consulting Services - Product 4,18961.73,12887.65,6074.08,5,2,2024,0.3203
TXN-103413,2024-05-11,Hardware,Latin America,Software Licenses,Hardware - Product 3,118521.06,129024.05,-10502.99,5,2,2024,-0.0886
TXN-104150,2024-05-11,Hardware,Latin America,Software Licenses,Hardware - Product 3,14578.11,8463.26,6114.85,5,2,2024,0.4195
TXN-100514,2024-05-11,Cloud Infrastructure,Asia Pacific,Real Estate,Cloud Infrastructure - Product 1,30117.05,20332.19,9784.86,5,2,2024,0.3249
TXN-101100,2024-05-11,Hardware,North America,Real Estate,Hardware - Product 3,63070.58,63349.49,-278.91,5,2,2024,-0.0044
TXN-101257,2024-05-11,Hardware,North America,Marketing,Hardware - Product 4,74198.21,74541.29,-343.08,5,2,2024,-0.0046
TXN-104195,2024-05-12,Cloud Infrastructure,Asia Pacific,Real Estate,Cloud Infrastructure - Product 1,107803.84,63951.43,43852.41,5,2,2024,0.4068
TXN-101032,2024-05-12,Retail,North America,Real Estate,Retail - Product 3,45342.75,43604.18,1738.57,5,2,2024,0.0383
TXN-103631,2024-05-12,Cloud Infrastructure,North America,Software Licenses,Cloud Infrastructure - Product 4,102099.37,114636.93,-12537.56,5,2,2024,-0.1228
TXN-100947,2024-05-12,Cloud Infrastructure,Latin America,R&D,Cloud Infrastructure - Product 2,74734.82,100664.92,-25930.1,5,2,2024,-0.347
TXN-104411,2024-05-12,Hardware,Europe,Salaries,Hardware - Product 3,19631.44,25401.59,-5770.15,5,2,2024,-0.2939
TXN-102205,2024-05-12,Retail,North America,Operations,Retail - Product 4,43042.2,43791.82,-749.62,5,2,2024,-0.0174
TXN-103712,2024-05-12,Enterprise Software,Europe,Marketing,Enterprise Software - Product 5,91794.7,96283.43,-4488.73,5,2,2024,-0.0489
TXN-103687,2024-05-12,Cloud Infrastructure,North America,Operations,Cloud Infrastructure - Product 1,185740.53,171012.32,14728.21,5,2,2024,0.0793
TXN-103541,2024-05-13,Enterprise Software,Asia Pacific,Salaries,Enterprise Software - Product 3,173430.14,158937.32,14492.82,5,2,2024,0.0836
TXN-100620,2024-05-13,Consulting Services,Asia Pacific,Operations,Consulting Services - Product 3,70416.6,71070.09,-653.49,5,2,2024,-0.0093
TXN-100846,2024-05-13,Retail,Latin America,Salaries,Retail - Product 4,29978.95,22352.5,7626.45,5,2,2024,0.2544
TXN-104208,2024-05-13,Enterprise Software,Asia Pacific,Logistics,Enterprise Software - Product 5,142804.42,103970.39,38834.03,5,2,2024,0.2719
TXN-101095,2024-05-13,Consulting Services,Asia Pacific,Logistics,Consulting Services - Product 4,70642.28,51980.28,18662.0,5,2,2024,0.2642
TXN-102088,2024-05-14,Retail,Asia Pacific,Marketing,Retail - Product 4,8010.77,7658.54,352.23,5,2,2024,0.044
TXN-100538,2024-05-14,Consulting Services,Europe,Salaries,Consulting Services - Product 2,67104.91,88890.24,-21785.33,5,2,2024,-0.3246
TXN-102243,2024-05-14,Hardware,North America,Logistics,Hardware - Product 5,100172.14,71402.84,28769.3,5,2,2024,0.2872
TXN-104372,2024-05-14,Enterprise Software,North America,Logistics,Enterprise Software - Product 3,118035.17,96507.27,21527.9,5,2,2024,0.1824
TXN-101332,2024-05-14,Hardware,Asia Pacific,Real Estate,Hardware - Product 1,86665.66,55543.07,31122.59,5,2,2024,0.3591
TXN-102159,2024-05-14,Retail,Latin America,Salaries,Retail - Product 1,29468.07,40359.97,-10891.9,5,2,2024,-0.3696
TXN-100725,2024-05-14,Enterprise Software,Asia Pacific,Software Licenses,Enterprise Software - Product 4,141698.49,98619.53,43078.96,5,2,2024,0.304
TXN-100692,2024-05-14,Hardware,North America,R&D,Hardware - Product 2,81537.17,91786.86,-10249.69,5,2,2024,-0.1257
TXN-100399,2024-05-15,Enterprise Software,North America,Software Licenses,Enterprise Software - Product 3,22360.56,15504.05,6856.51,5,2,2024,0.3066
TXN-102551,2024-05-15,Hardware,Latin America,Operations,Hardware - Product 2,30675.69,28042.21,2633.48,5,2,2024,0.0858
TXN-101707,2024-05-15,Cloud Infrastructure,Latin America,Logistics,Cloud Infrastructure - Product 5,62274.81,60745.46,1529.35,5,2,2024,0.0246
TXN-101218,2024-05-15,Enterprise Software,North America,Real Estate,Enterprise Software - Product 1,91630.1,68896.55,22733.55,5,2,2024,0.2481
TXN-100899,2024-05-15,Hardware,North America,Real Estate,Hardware - Product 5,73312.11,70772.69,2539.42,5,2,2024,0.0346
TXN-101242,2024-05-15,Retail,Europe,Operations,Retail - Product 3,8127.1,4650.35,3476.75,5,2,2024,0.4278
TXN-104706,2024-05-15,Retail,Asia Pacific,Logistics,Retail - Product 4,44599.82,24783.81,19816.01,5,2,2024,0.4443
TXN-100048,2024-05-15,Consulting Services,North America,Marketing,Consulting Services - Product 1,67085.6,43766.05,23319.55,5,2,2024,0.3476
TXN-103049,2024-05-15,Cloud Infrastructure,North America,Operations,Cloud Infrastructure - Product 4,55142.43,45883.43,9259.0,5,2,2024,0.1679
TXN-104483,2024-05-15,Cloud Infrastructure,Asia Pacific,Real Estate,Cloud Infrastructure - Product 2,82326.21,66799.9,15526.31,5,2,2024,0.1886
TXN-101730,2024-05-15,Cloud Infrastructure,Latin America,Salaries,Cloud Infrastructure - Product 4,192705.55,231723.8,-39018.25,5,2,2024,-0.2025
TXN-102096,2024-05-15,Cloud Infrastructure,Latin America,Marketing,Cloud Infrastructure - Product 4,76422.81,47501.6,28921.21,5,2,2024,0.3784
TXN-104205,2024-05-15,Cloud Infrastructure,Latin America,Logistics,Cloud Infrastructure - Product 3,127528.84,74413.65,53115.19,5,2,2024,0.4165
TXN-102682,2024-05-16,Enterprise Software,North America,Operations,Enterprise Software - Product 4,154148.55,125931.15,28217.4,5,2,2024,0.1831
TXN-103421,2024-05-16,Hardware,Europe,Logistics,Hardware - Product 3,31575.3,26908.55,4666.75,5,2,2024,0.1478
TXN-102058,2024-05-16,Consulting Services,Europe,Marketing,Consulting Services - Product 3,68446.46,49944.77,18501.69,5,2,2024,0.2703
TXN-102355,2024-05-16,Enterprise Software,Latin America,Salaries,Enterprise Software - Product 5,33264.73,32314.75,949.98,5,2,2024,0.0286
TXN-100771,2024-05-16,Hardware,Europe,Marketing,Hardware - Product 3,51512.74,48362.85,3149.89,5,2,2024,0.0611
TXN-102334,2024-05-16,Hardware,Asia Pacific,R&D,Hardware - Product 1,18005.01,24656.71,-6651.7,5,2,2024,-0.3694
TXN-101704,2024-05-16,Hardware,Asia Pacific,Software Licenses,Hardware - Product 1,66607.89,72741.15,-6133.26,5,2,2024,-0.0921
TXN-103755,2024-05-16,Cloud Infrastructure,Latin America,Marketing,Cloud Infrastructure - Product 1,128666.51,147807.33,-19140.82,5,2,2024,-0.1488
TXN-100092,2024-05-16,Retail,Latin America,Salaries,Retail - Product 4,33601.33,27230.38,6370.95,5,2,2024,0.1896
TXN-101364,2024-05-16,Retail,Asia Pacific,Logistics,Retail - Product 3,30747.11,30156.83,590.28,5,2,2024,0.0192
TXN-103721,2024-05-16,Cloud Infrastructure,North America,Software Licenses,Cloud Infrastructure - Product 1,156650.76,130879.44,25771.32,5,2,2024,0.1645
TXN-104807,2024-05-16,Cloud Infrastructure,Europe,R&D,Cloud Infrastructure - Product 3,131730.33,161006.72,-29276.39,5,2,2024,-0.2222
TXN-100678,2024-05-17,Enterprise Software,Asia Pacific,R&D,Enterprise Software - Product 4,52479.61,46869.96,5609.65,5,2,2024,0.1069
TXN-100360,2024-05-17,Enterprise Software,Asia Pacific,Software Licenses,Enterprise Software - Product 5,165730.0,147647.4,18082.6,5,2,2024,0.1091
TXN-101518,2024-05-17,Retail,Latin America,Marketing,Retail - Product 2,26893.28,20831.28,6062.0,5,2,2024,0.2254
TXN-102374,2024-05-17,Enterprise Software,Europe,Real Estate,Enterprise Software - Product 1,141929.43,103712.76,38216.67,5,2,2024,0.2693
TXN-103065,2024-05-17,Consulting Services,Asia Pacific,Real Estate,Consulting Services - Product 1,56790.94,33093.86,23697.08,5,2,2024,0.4173
TXN-101824,2024-05-17,Enterprise Software,Latin America,Software Licenses,Enterprise Software - Product 1,38242.34,30048.04,8194.3,5,2,2024,0.2143
TXN-102003,2024-05-17,Retail,Latin America,Marketing,Retail - Product 4,19468.15,16733.6,2734.55,5,2,2024,0.1405
TXN-101290,2024-05-18,Hardware,Latin America,R&D,Hardware - Product 5,121680.42,134992.3,-13311.88,5,2,2024,-0.1094
TXN-102476,2024-05-18,Cloud Infrastructure,Europe,Marketing,Cloud Infrastructure - Product 4,133087.81,132201.58,886.23,5,2,2024,0.0067
TXN-104783,2024-05-18,Consulting Services,Latin America,Real Estate,Consulting Services - Product 5,46842.94,34641.81,12201.13,5,2,2024,0.2605
TXN-104392,2024-05-18,Consulting Services,North America,R&D,Consulting Services - Product 3,99243.07,98796.46,446.61,5,2,2024,0.0045
TXN-101866,2024-05-19,Enterprise Software,Asia Pacific,Software Licenses,Enterprise Software - Product 3,93616.55,91720.49,1896.06,5,2,2024,0.0203
TXN-100970,2024-05-19,Retail,Asia Pacific,Software Licenses,Retail - Product 3,26621.87,23649.77,2972.1,5,2,2024,0.1116
TXN-104341,2024-05-19,Cloud Infrastructure,Europe,Logistics,Cloud Infrastructure - Product 4,146959.3,163609.92,-16650.62,5,2,2024,-0.1133
TXN-102324,2024-05-19,Cloud Infrastructure,Europe,Marketing,Cloud Infrastructure - Product 4,97350.16,76132.23,21217.93,5,2,2024,0.218
TXN-101005,2024-05-19,Hardware,Europe,Salaries,Hardware - Product 3,86985.49,85787.17,1198.32,5,2,2024,0.0138
TXN-102118,2024-05-19,Retail,Latin America,Software Licenses,Retail - Product 1,8058.27,8299.42,-241.15,5,2,2024,-0.0299
TXN-101372,2024-05-19,Retail,Latin America,Logistics,Retail - Product 4,27890.71,19844.84,8045.87,5,2,2024,0.2885
TXN-101160,2024-05-19,Cloud Infrastructure,Latin America,Marketing,Cloud Infrastructure - Product 5,68471.75,65664.28,2807.47,5,2,2024,0.041
TXN-101603,2024-05-19,Consulting Services,Asia Pacific,R&D,Consulting Services - Product 4,44723.87,35746.66,8977.21,5,2,2024,0.2007
TXN-103886,2024-05-20,Consulting Services,Europe,Software Licenses,Consulting Services - Product 5,77881.18,88490.57,-10609.39,5,2,2024,-0.1362
TXN-103472,2024-05-20,Cloud Infrastructure,Latin America,Marketing,Cloud Infrastructure - Product 1,76681.52,69439.66,7241.86,5,2,2024,0.0944
TXN-101542,2024-05-20,Cloud Infrastructure,North America,R&D,Cloud Infrastructure - Product 1,73719.89,49451.16,24268.73,5,2,2024,0.3292
TXN-104911,2024-05-20,Enterprise Software,Asia Pacific,Salaries,Enterprise Software - Product 2,64029.85,81655.07,-17625.22,5,2,2024,-0.2753
TXN-102780,2024-05-20,Enterprise Software,Latin America,Salaries,Enterprise Software - Product 1,57678.86,40040.27,17638.59,5,2,2024,0.3058
TXN-102167,2024-05-20,Enterprise Software,Latin America,Real Estate,Enterprise Software - Product 1,127872.85,77108.21,50764.64,5,2,2024,0.397
TXN-100255,2024-05-20,Retail,Asia Pacific,Software Licenses,Retail - Product 5,30752.48,26741.02,4011.46,5,2,2024,0.1304
TXN-104305,2024-05-20,Enterprise Software,Europe,Logistics,Enterprise Software - Product 1,104974.04,95658.87,9315.17,5,2,2024,0.0887
TXN-103657,2024-05-20,Cloud Infrastructure,Europe,Salaries,Cloud Infrastructure - Product 4,38586.4,37765.38,821.02,5,2,2024,0.0213
TXN-101629,2024-05-20,Retail,North America,Salaries,Retail - Product 5,49147.52,34769.54,14377.98,5,2,2024,0.2925
TXN-104003,2024-05-20,Hardware,Europe,Marketing,Hardware - Product 2,104626.3,58080.71,46545.59,5,2,2024,0.4449
TXN-101221,2024-05-21,Hardware,Asia Pacific,Software Licenses,Hardware - Product 5,57606.43,34407.68,23198.75,5,2,2024,0.4027
TXN-100428,2024-05-21,Hardware,North America,Operations,Hardware - Product 5,68703.04,54525.63,14177.41,5,2,2024,0.2064
TXN-104680,2024-05-21,Consulting Services,Asia Pacific,Software Licenses,Consulting Services - Product 1,61303.81,34590.21,26713.6,5,2,2024,0.4358
TXN-100070,2024-05-21,Hardware,Europe,Operations,Hardware - Product 1,86306.53,98965.38,-12658.85,5,2,2024,-0.1467
TXN-101828,2024-05-21,Hardware,Asia Pacific,Real Estate,Hardware - Product 2,116511.91,123015.53,-6503.62,5,2,2024,-0.0558
